boxofficeType,showRange,showRange_start,showRange_end,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,조회일,days_after_open,상영지속일수
일별 박스오피스,20250307~20250307,2025-03-07,2025-03-07,4,4,-2,OLD,20249251,콘클라베,2025-03-05,98371460,5.8,23572560,31.5,311321840,10527,2110,25.1,34353,565,1070,2025-03-07,2,21
일별 박스오피스,20250308~20250308,2025-03-08,2025-03-08,3,3,1,OLD,20249251,콘클라베,2025-03-05,206116640,5.4,107745180,109.5,517438480,21385,10858,103.1,55738,630,1155,2025-03-08,3,21
일별 박스오피스,20250309~20250309,2025-03-09,2025-03-09,3,3,0,OLD,20249251,콘클라베,2025-03-05,186729200,6.1,-19387440,-9.4,704167680,19354,-2031,-9.5,75092,623,1115,2025-03-09,4,21
일별 박스오피스,20250310~20250310,2025-03-10,2025-03-10,2,2,1,OLD,20249251,콘클라베,2025-03-05,65229660,7.9,-121499540,-65.1,769397340,7072,-12282,-63.5,82164,558,1024,2025-03-10,5,21
일별 박스오피스,20250311~20250311,2025-03-11,2025-03-11,2,2,0,OLD,20249251,콘클라베,2025-03-05,65821520,8.8,591860,0.9,835218860,7254,182,2.6,89418,590,1070,2025-03-11,6,21
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,5,5,-3,OLD,20249251,콘클라베,2025-03-05,58630700,5.8,-7190820,-10.9,893849560,6306,-948,-13.1,95724,491,745,2025-03-12,7,21
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,5,5,0,OLD,20249251,콘클라베,2025-03-05,48769080,4.1,-9861620,-16.8,942618640,5311,-995,-15.8,101035,487,701,2025-03-13,8,21
일별 박스오피스,20250314~20250314,2025-03-14,2025-03-14,3,3,2,OLD,20249251,콘클라베,2025-03-05,77966220,4.9,29197140,59.9,1020584860,7948,2637,49.7,108983,557,862,2025-03-14,9,21
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,3,3,0,OLD,20249251,콘클라베,2025-03-05,178973400,5.6,101007180,129.6,1199558260,18023,10075,126.8,127006,599,1007,2025-03-15,10,21
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,3,3,0,OLD,20249251,콘클라베,2025-03-05,169109320,6.2,-9864080,-5.5,1368667580,17145,-878,-4.9,144151,601,1003,2025-03-16,11,21
일별 박스오피스,20250317~20250317,2025-03-17,2025-03-17,3,3,0,OLD,20249251,콘클라베,2025-03-05,56459020,7.2,-112650300,-66.6,1425126600,6107,-11038,-64.4,150258,533,896,2025-03-17,12,21
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,4,4,-1,OLD,20249251,콘클라베,2025-03-05,57443060,7.4,984040,1.7,1482569660,6203,96,1.6,156461,535,889,2025-03-18,13,21
일별 박스오피스,20250319~20250319,2025-03-19,2025-03-19,7,7,-3,OLD,20249251,콘클라베,2025-03-05,47144700,3.7,-10298360,-17.9,1529714360,5128,-1075,-17.3,161589,403,549,2025-03-19,14,21
일별 박스오피스,20250320~20250320,2025-03-20,2025-03-20,5,5,2,OLD,20249251,콘클라베,2025-03-05,47545400,5.1,400700,0.8,1577259760,5120,-8,-0.2,166709,417,570,2025-03-20,15,21
일별 박스오피스,20250321~20250321,2025-03-21,2025-03-21,6,6,-1,OLD,20249251,콘클라베,2025-03-05,57723400,4.1,10178000,21.4,1634983160,5884,764,14.9,172593,409,541,2025-03-21,16,21
일별 박스오피스,20250322~20250322,2025-03-22,2025-03-22,7,7,-1,OLD,20249251,콘클라베,2025-03-05,119430180,4.3,61706780,106.9,1754413340,12055,6171,104.9,184648,447,618,2025-03-22,17,21
일별 박스오피스,20250323~20250323,2025-03-23,2025-03-23,7,7,0,OLD,20249251,콘클라베,2025-03-05,97643000,4.3,-21787180,-18.2,1852056340,9889,-2166,-18,194537,434,604,2025-03-23,18,21
일별 박스오피스,20250324~20250324,2025-03-24,2025-03-24,5,5,2,OLD,20249251,콘클라베,2025-03-05,37501800,6,-60141200,-61.6,1889558140,4000,-5889,-59.6,198537,412,591,2025-03-24,19,21
일별 박스오피스,20250325~20250325,2025-03-25,2025-03-25,7,7,-2,OLD,20249251,콘클라베,2025-03-05,32295300,5.2,-5206500,-13.9,1921853440,3426,-574,-14.4,201963,398,560,2025-03-25,20,21
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,7,7,16,OLD,20252503,200% 울프: 최강 푸들이 될 거야!,2025-03-12,35448000,1.1,31592300,819.4,48442800,4522,3849,571.9,6617,227,353,2025-03-15,3,5
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,7,7,0,OLD,20252503,200% 울프: 최강 푸들이 될 거야!,2025-03-12,44550100,1.6,9102100,25.7,92992900,5536,1014,22.4,12153,237,359,2025-03-16,4,5
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,4,4,14,OLD,20249564,노보케인,2025-03-12,61358300,6.1,56867300,1266.3,67721300,7200,6701,1342.9,7907,514,1046,2025-03-12,0,7
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,7,7,-3,OLD,20249564,노보케인,2025-03-12,33313400,2.8,-28044900,-45.7,101034700,3881,-3319,-46.1,11788,463,911,2025-03-13,1,7
일별 박스오피스,20250314~20250314,2025-03-14,2025-03-14,7,7,0,OLD,20249564,노보케인,2025-03-12,36936200,2.3,3622800,10.9,137970900,4054,173,4.5,15842,480,905,2025-03-14,2,7
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,8,8,-1,OLD,20249564,노보케인,2025-03-12,43268800,1.4,6332600,17.1,181239700,4509,455,11.2,20351,477,859,2025-03-15,3,7
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,8,8,0,OLD,20249564,노보케인,2025-03-12,35311700,1.3,-7957100,-18.4,216551400,3659,-850,-18.9,24010,439,725,2025-03-16,4,7
일별 박스오피스,20250317~20250317,2025-03-17,2025-03-17,8,8,0,OLD,20249564,노보케인,2025-03-12,16094700,2.1,-19217000,-54.4,232646100,1766,-1893,-51.7,25776,396,630,2025-03-17,5,7
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,8,8,0,OLD,20249564,노보케인,2025-03-12,18550100,2.4,2455400,15.3,251196200,2122,356,20.2,27898,384,603,2025-03-18,6,7
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,6,6,0,NEW,20249325,에밀리아 페레즈,2025-03-12,33983700,3.4,33983700,100,75595600,4489,4489,100,8841,365,517,2025-03-12,0,7
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,8,8,-2,OLD,20249325,에밀리아 페레즈,2025-03-12,19304400,1.6,-14679300,-43.2,94900000,2500,-1989,-44.3,11341,332,468,2025-03-13,1,7
일별 박스오피스,20250314~20250314,2025-03-14,2025-03-14,8,8,0,OLD,20249325,에밀리아 페레즈,2025-03-12,29134900,1.8,9830500,50.9,124034900,3591,1091,43.6,14932,341,461,2025-03-14,2,7
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,10,10,-2,OLD,20249325,에밀리아 페레즈,2025-03-12,25486500,0.8,-3648400,-12.5,149521400,3125,-466,-13,18057,347,455,2025-03-15,3,7
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,10,10,0,OLD,20249325,에밀리아 페레즈,2025-03-12,21141000,0.8,-4345500,-17.1,170662400,2546,-579,-18.5,20603,320,429,2025-03-16,4,7
일별 박스오피스,20250317~20250317,2025-03-17,2025-03-17,9,9,1,OLD,20249325,에밀리아 페레즈,2025-03-12,11023300,1.4,-10117700,-47.9,181685700,1483,-1063,-41.8,22086,298,393,2025-03-17,5,7
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,7,7,2,OLD,20249325,에밀리아 페레즈,2025-03-12,19354700,2.5,8331400,75.6,201040400,2641,1158,78.1,24727,315,413,2025-03-18,6,7
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,10,10,0,NEW,20252795,제로베이스원 더 퍼스트 투어 [타임리스 월드] 인 시네마,2025-03-12,36125000,3.6,36125000,100,36125000,1445,1445,100,1445,68,157,2025-03-12,0,1
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,2,2,0,NEW,20236573,침범,2025-03-12,91213600,9,91213600,100,131448600,10513,10513,100,14868,527,1424,2025-03-12,0,16
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,3,3,-1,OLD,20236573,침범,2025-03-12,62905400,5.3,-28308200,-31,194354000,7213,-3300,-31.4,22081,504,1278,2025-03-13,1,16
일별 박스오피스,20250314~20250314,2025-03-14,2025-03-14,5,5,-2,OLD,20236573,침범,2025-03-12,72461800,4.6,9556400,15.2,266815800,7738,525,7.3,29819,508,1233,2025-03-14,2,16
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,5,5,0,OLD,20236573,침범,2025-03-12,131005600,4.1,58543800,80.8,397821400,13821,6083,78.6,43640,534,1249,2025-03-15,3,16
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,5,5,0,OLD,20236573,침범,2025-03-12,112332100,4.1,-18673500,-14.3,510153500,11927,-1894,-13.7,55567,540,1205,2025-03-16,4,16
일별 박스오피스,20250317~20250317,2025-03-17,2025-03-17,4,4,1,OLD,20236573,침범,2025-03-12,37372500,4.8,-74959600,-66.7,547526000,4230,-7697,-64.5,59797,474,968,2025-03-17,5,16
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,3,3,1,OLD,20236573,침범,2025-03-12,53524300,6.9,16151800,43.2,601050300,6260,2030,48,66057,491,1033,2025-03-18,6,16
일별 박스오피스,20250320~20250320,2025-03-20,2025-03-20,9,9,6,OLD,20236573,침범,2025-03-12,22927600,2.4,4877800,27,642027700,2732,597,28,70924,259,361,2025-03-20,8,16
일별 박스오피스,20250321~20250321,2025-03-21,2025-03-21,10,10,-1,OLD,20236573,침범,2025-03-12,17145500,1.2,-5782100,-25.2,659173200,1989,-743,-27.2,72913,206,253,2025-03-21,9,16
일별 박스오피스,20250327~20250327,2025-03-27,2025-03-27,10,10,16,OLD,20236573,침범,2025-03-12,11161200,1,7678500,220.5,753739300,1310,880,204.7,83767,61,70,2025-03-27,15,16
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,8,8,0,NEW,20252551,화이트 버드,2025-03-12,20411700,2,20411700,100,29847700,3326,3326,100,4674,194,335,2025-03-12,0,7
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,9,9,-1,OLD,20252551,화이트 버드,2025-03-12,10735900,0.9,-9675800,-47.4,40583600,1649,-1677,-50.4,6323,184,331,2025-03-13,1,7
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,10,10,2,OLD,20252551,화이트 버드,2025-03-12,6637700,0.9,1393100,26.6,100245300,817,210,34.6,13570,154,225,2025-03-18,6,7
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,2,2,0,NEW,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,353632960,30,353632960,100,373939160,37674,37674,100,39511,335,904,2025-03-13,0,21
일별 박스오피스,20250314~20250314,2025-03-14,2025-03-14,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,339866320,21.4,-13766640,-3.9,713805480,33762,-3912,-10.4,73273,345,975,2025-03-14,1,21
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,659882440,20.8,320016120,94.2,1373687920,66960,33198,98.3,140233,406,1309,2025-03-15,2,21
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,604138540,22.1,-55743900,-8.4,1977826460,61358,-5602,-8.4,201591,424,1313,2025-03-16,3,21
일별 박스오피스,20250317~20250317,2025-03-17,2025-03-17,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,192069640,24.5,-412068900,-68.2,2169896100,19414,-41944,-68.4,221005,333,990,2025-03-17,4,21
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,169701120,21.8,-22368520,-11.6,2339597220,17132,-2282,-11.8,238137,339,1003,2025-03-18,5,21
일별 박스오피스,20250319~20250319,2025-03-19,2025-03-19,3,3,-1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,163049420,12.8,-6651700,-3.9,2502646640,16530,-602,-3.5,254667,298,861,2025-03-19,6,21
일별 박스오피스,20250320~20250320,2025-03-20,2025-03-20,2,2,1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,179679680,19.2,16630260,10.2,2682326320,18523,1993,12.1,273190,317,893,2025-03-20,7,21
일별 박스오피스,20250321~20250321,2025-03-21,2025-03-21,3,3,-1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,254914300,18,75234620,41.9,2937240620,24413,5890,31.8,297603,330,967,2025-03-21,8,21
일별 박스오피스,20250322~20250322,2025-03-22,2025-03-22,2,2,1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,532595180,19.4,277680880,108.9,3469835800,53968,29555,121.1,351571,391,1271,2025-03-22,9,21
일별 박스오피스,20250323~20250323,2025-03-23,2025-03-23,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,435616900,19.3,-96978280,-18.2,3905452700,43462,-10506,-19.5,395033,380,1264,2025-03-23,10,21
일별 박스오피스,20250324~20250324,2025-03-24,2025-03-24,1,1,1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,139602800,22.3,-296014100,-68,4045055500,13772,-29690,-68.3,408805,328,956,2025-03-24,11,21
일별 박스오피스,20250325~20250325,2025-03-25,2025-03-25,2,2,-1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,123305440,19.7,-16297360,-11.7,4168360940,12135,-1637,-11.9,420940,332,949,2025-03-25,12,21
일별 박스오피스,20250326~20250326,2025-03-26,2025-03-26,3,3,-1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,130100200,9.7,6794760,5.5,4298461140,15151,3016,24.9,436091,286,791,2025-03-26,13,21
일별 박스오피스,20250327~20250327,2025-03-27,2025-03-27,2,2,1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,147510060,13.6,17409860,13.4,4445971200,14863,-288,-1.9,450954,270,780,2025-03-27,14,21
일별 박스오피스,20250328~20250328,2025-03-28,2025-03-28,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,186388780,12.3,38878720,26.4,4632359980,17450,2587,17.4,468404,300,873,2025-03-28,15,21
일별 박스오피스,20250329~20250329,2025-03-29,2025-03-29,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,389962740,10.7,203573960,109.2,5022322720,39176,21726,124.5,507580,303,1031,2025-03-29,16,21
일별 박스오피스,20250330~20250330,2025-03-30,2025-03-30,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,326373940,10,-63588800,-16.3,5348696660,32345,-6831,-17.4,539925,305,1010,2025-03-30,17,21
일별 박스오피스,20250331~20250331,2025-03-31,2025-03-31,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,112987600,11,-213386340,-65.4,5461684260,10981,-21364,-66.1,550906,278,802,2025-03-31,18,21
일별 박스오피스,20250401~20250401,2025-04-01,2025-04-01,3,3,-1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,102341460,10.6,-10646140,-9.4,5564025720,9901,-1080,-9.8,560807,267,763,2025-04-01,19,21
일별 박스오피스,20250402~20250402,2025-04-02,2025-04-02,3,3,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,97479620,7.8,-4861840,-4.8,5661505340,9497,-404,-4.1,570304,241,644,2025-04-02,20,21
일별 박스오피스,20250319~20250319,2025-03-19,2025-03-19,4,4,0,NEW,20244317,고독한 미식가 더 무비,2025-03-19,90416840,7.1,90416840,100,142581340,10235,10235,100,14831,575,1083,2025-03-19,0,14
일별 박스오피스,20250320~20250320,2025-03-20,2025-03-20,4,4,0,OLD,20244317,고독한 미식가 더 무비,2025-03-19,61700000,6.6,-28716840,-31.8,204281340,7061,-3174,-31,21892,583,1058,2025-03-20,1,14
일별 박스오피스,20250321~20250321,2025-03-21,2025-03-21,5,5,-1,OLD,20244317,고독한 미식가 더 무비,2025-03-19,72689000,5.1,10989000,17.8,276970340,7893,832,11.8,29785,631,1106,2025-03-21,2,14
일별 박스오피스,20250322~20250322,2025-03-22,2025-03-22,6,6,-1,OLD,20244317,고독한 미식가 더 무비,2025-03-19,129428200,4.7,56739200,78.1,406398540,13618,5725,72.5,43403,662,1247,2025-03-22,3,14
일별 박스오피스,20250323~20250323,2025-03-23,2025-03-23,6,6,0,OLD,20244317,고독한 미식가 더 무비,2025-03-19,104424520,4.6,-25003680,-19.3,510823060,11110,-2508,-18.4,54513,644,1169,2025-03-23,4,14
일별 박스오피스,20250324~20250324,2025-03-24,2025-03-24,7,7,-1,OLD,20244317,고독한 미식가 더 무비,2025-03-19,31438720,5,-72985800,-69.9,542261780,3462,-7648,-68.8,57975,527,925,2025-03-24,5,14
일별 박스오피스,20250325~20250325,2025-03-25,2025-03-25,5,5,2,OLD,20244317,고독한 미식가 더 무비,2025-03-19,33142400,5.3,1703680,5.4,575404180,3655,193,5.6,61630,523,924,2025-03-25,6,14
일별 박스오피스,20250326~20250326,2025-03-26,2025-03-26,7,7,-2,OLD,20244317,고독한 미식가 더 무비,2025-03-19,28881900,2.1,-4260500,-12.9,604286080,3651,-4,-0.1,65281,420,635,2025-03-26,7,14
일별 박스오피스,20250327~20250327,2025-03-27,2025-03-27,6,6,1,OLD,20244317,고독한 미식가 더 무비,2025-03-19,21309360,2,-7572540,-26.2,625595440,2373,-1278,-35,67654,381,578,2025-03-27,8,14
일별 박스오피스,20250328~20250328,2025-03-28,2025-03-28,8,8,-2,OLD,20244317,고독한 미식가 더 무비,2025-03-19,26376500,1.7,5067140,23.8,651971940,2759,386,16.3,70413,386,604,2025-03-28,9,14
일별 박스오피스,20250329~20250329,2025-03-29,2025-03-29,8,8,0,OLD,20244317,고독한 미식가 더 무비,2025-03-19,46509540,1.3,20133040,76.3,698481480,4784,2025,73.4,75197,384,545,2025-03-29,10,14
일별 박스오피스,20250330~20250330,2025-03-30,2025-03-30,7,7,1,OLD,20244317,고독한 미식가 더 무비,2025-03-19,39359000,1.2,-7150540,-15.4,737840480,4137,-647,-13.5,79334,379,530,2025-03-30,11,14
일별 박스오피스,20250331~20250331,2025-03-31,2025-03-31,9,9,-2,OLD,20244317,고독한 미식가 더 무비,2025-03-19,14442800,1.4,-24916200,-63.3,752283280,1604,-2533,-61.2,80938,335,459,2025-03-31,12,14
일별 박스오피스,20250401~20250401,2025-04-01,2025-04-01,9,9,0,OLD,20244317,고독한 미식가 더 무비,2025-03-19,12479000,1.3,-1963800,-13.6,764762280,1350,-254,-15.8,82288,339,453,2025-04-01,13,14
일별 박스오피스,20250319~20250319,2025-03-19,2025-03-19,2,2,12,OLD,20243562,백설공주,2025-03-19,214310600,16.9,204188600,2017.3,224432600,23047,22333,3127.9,23761,1043,3335,2025-03-19,0,19
일별 박스오피스,20250320~20250320,2025-03-20,2025-03-20,3,3,-1,OLD,20243562,백설공주,2025-03-19,109988350,11.8,-104322250,-48.7,334420950,11598,-11449,-49.7,35359,965,2734,2025-03-20,1,19
일별 박스오피스,20250321~20250321,2025-03-21,2025-03-21,4,4,-1,OLD,20243562,백설공주,2025-03-19,134250850,9.5,24262500,22.1,468671800,13649,2051,17.7,49008,862,2379,2025-03-21,2,19
일별 박스오피스,20250322~20250322,2025-03-22,2025-03-22,3,3,1,OLD,20243562,백설공주,2025-03-19,429428490,15.6,295177640,219.9,898100290,44280,30631,224.4,93288,1022,3290,2025-03-22,3,19
일별 박스오피스,20250323~20250323,2025-03-23,2025-03-23,3,3,0,OLD,20243562,백설공주,2025-03-19,332675590,14.8,-96752900,-22.5,1230775880,34768,-9512,-21.5,128056,1005,3027,2025-03-23,4,19
일별 박스오피스,20250324~20250324,2025-03-24,2025-03-24,4,4,-1,OLD,20243562,백설공주,2025-03-19,50942790,8.1,-281732800,-84.7,1281718670,5198,-29570,-85,133254,664,1483,2025-03-24,5,19
일별 박스오피스,20250325~20250325,2025-03-25,2025-03-25,4,4,0,OLD,20243562,백설공주,2025-03-19,47550190,7.6,-3392600,-6.7,1329268860,5176,-22,-0.4,138430,659,1429,2025-03-25,6,19
일별 박스오피스,20250326~20250326,2025-03-26,2025-03-26,8,8,-4,OLD,20243562,백설공주,2025-03-19,25356270,1.9,-22193920,-46.7,1354625130,3409,-1767,-34.1,141839,440,625,2025-03-26,7,19
일별 박스오피스,20250327~20250327,2025-03-27,2025-03-27,9,9,-1,OLD,20243562,백설공주,2025-03-19,15479500,1.4,-9876770,-39,1370104630,1733,-1676,-49.2,143572,391,545,2025-03-27,8,19
일별 박스오피스,20250328~20250328,2025-03-28,2025-03-28,7,7,2,OLD,20243562,백설공주,2025-03-19,27538000,1.8,12058500,77.9,1397642630,3216,1483,85.6,146788,427,595,2025-03-28,9,19
일별 박스오피스,20250329~20250329,2025-03-29,2025-03-29,5,5,2,OLD,20243562,백설공주,2025-03-19,119043400,3.3,91505400,332.3,1516686030,13209,9993,310.7,159997,586,981,2025-03-29,10,19
일별 박스오피스,20250330~20250330,2025-03-30,2025-03-30,5,5,0,OLD,20243562,백설공주,2025-03-19,115560980,3.5,-3482420,-2.9,1632247010,12793,-416,-3.1,172790,572,951,2025-03-30,11,19
일별 박스오피스,20250331~20250331,2025-03-31,2025-03-31,8,8,-3,OLD,20243562,백설공주,2025-03-19,14100680,1.4,-101460300,-87.8,1646347690,1645,-11148,-87.1,174435,313,416,2025-03-31,12,19
일별 박스오피스,20250401~20250401,2025-04-01,2025-04-01,8,8,0,OLD,20243562,백설공주,2025-03-19,13563580,1.4,-537100,-3.8,1659911270,1617,-28,-1.7,176052,316,409,2025-04-01,13,19
일별 박스오피스,20250405~20250405,2025-04-05,2025-04-05,10,10,3,OLD,20243562,백설공주,2025-03-19,40144300,1.2,26428500,192.7,1720596270,4459,2903,186.6,182874,320,405,2025-04-05,17,19
일별 박스오피스,20250406~20250406,2025-04-06,2025-04-06,10,10,0,OLD,20243562,백설공주,2025-03-19,32985700,1.3,-7158600,-17.8,1753581970,3601,-858,-19.2,186475,303,378,2025-04-06,18,19
